"Volume 27,Issue 1",Creditors’ and Shareholders’ Reporting Demands in Public Versus Private Firms: Evidence from Europe,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_2.x,,"ERIK PEEK, RICK CUIJPERS and WILLEM BUIJINK",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",The Effects of Financial Statement Information Proximity and Feedback on Cash Flow Forecasts,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_3.x,,"FRANK D. HODGE, PATRICK E. HOPKINS and DAVID A. WOOD",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",To Guide or Not to Guide? Causes and Consequences of Stopping Quarterly Earnings Guidance,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_4.x,,"JOEL F. HOUSTON, BARUCH LEV and JENNIFER WU TUCKER",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",When Do Analysts Adjust for Biases in Management Guidance? Effects of Guidance Track Record and Analysts’ Incentives,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_5.x,,"HUN-TONG TAN, ROBERT LIBBY and JAMES E. HUNTON",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Big Five Audits and Accounting Fraud,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_6.x,,CLIVE LENNOX and JEFFREY A. PITTMAN,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Analysts’ Use of Nonfinancial Information Disclosures,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_7.x,,ANA SIMPSON,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Signaling Firm Performance Through Financial Statement Presentation: An Analysis Using Special Items,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_8.x,,EDWARD J. RIEDL and SURAJ SRINIVASAN,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",L’incidence de l’information privilégiée et du contrôle continu sur le rôle de la qualité de la comptabilité dans les décisions d’investissement,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_9.x,,"ANNE BEATTY, W. SCOTT LIAO and JOSEPH WEBER",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Exigences des créanciers et des actionnaires en matière d’information dans les entreprises à capital ouvert par rapport aux entreprises à capital fermé observations européennes,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_10.x,,"ERIK PEEK, RICK CUIJPERS and WILLEM BUIJNK",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Les conséquences de la proximité de l’information contenue dans les états financiers et de l’information rétroactive relative aux prévisions de flux de trésorerie,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_11.x,,"FRANK D. HODGE, PATRICK E. HOPKINS and DAVID A. WOOD",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Annoncer ou ne pas annoncer? Causes et conséquences de l’abandon des annonces de résultats trimestriels prévisionnels,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_12.x,,"JOEL F. HOUSTON, BARUCH LEV and JENNIFER WU TUCKER",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Quand les analystes ajustent-ils leurs évaluations en fonction du biais des annonces de résultats prévisionnels ? Conséquences de la feuille de route des entreprises en ce qui a trait à la publication de résultats prévisionnels et enjeux motivant les analystes,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_13.x,,"HUN-TONG TAN, ROBERT LIBBY and JAMES E. HUNTON",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Audits des Cinq Grands et fraude comptable,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_14.x,,CLIVE LENNOX and JEFFREY A. PIZTTMAN,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Utilisation par les analystes des informations non financières publiées,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_15.x,,ANA SIMPSON,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Indication de la performance de l’entreprise au moyen de la présentation des états financiers: une analyse faisant appel aux éléments exceptionnels,Version of Record online: 30 JAN 2015 | DOI: 10.1111/j.1911-3846.2010.01010_16.x,,EDWARD J. RIEDL and SURAJ SRINIVASAN,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",The Effect of Private Information and Monitoring on the Role of Accounting Quality in Investment Decisions,Version of Record online: 13 MAY 2010 | DOI: 10.1111/j.1911-3846.2010.01000.x,,"ANNE BEATTY, W. SCOTT LIAO and JOSEPH WEBER",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Creditors’ and Shareholders’ Reporting Demands in Public Versus Private Firms: Evidence from Europe,Version of Record online: 13 MAY 2010 | DOI: 10.1111/j.1911-3846.2010.01001.x,,"ERIK PEEK, RICK CUIJPERS and WILLEM BUIJINK",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Discussion of “Creditors’ and Shareholders’ Reporting Demands in Public Versus Private Firms: Evidence from Europe”,Version of Record online: 13 MAY 2010 | DOI: 10.1111/j.1911-3846.2010.01002.x,,ROBERT M. BUSHMAN,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",The Effects of Financial Statement Information Proximity and Feedback on Cash Flow Forecasts,Version of Record online: 13 MAY 2010 | DOI: 10.1111/j.1911-3846.2010.01003.x,,"FRANK D. HODGE, PATRICK E. HOPKINS and DAVID A. WOOD",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Discussion of “The Effects of Financial Statement Information Proximity and Feedback on Cash Flow Forecasts”,Version of Record online: 13 MAY 2010 | DOI: 10.1111/j.1911-3846.2010.01004.x,,JOAN LUFT,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",To Guide or Not to Guide? Causes and Consequences of Stopping Quarterly Earnings Guidance,Version of Record online: 13 MAY 2010 | DOI: 10.1111/j.1911-3846.2010.01005.x,,"JOEL F. HOUSTON, BARUCH LEV and JENNIFER WU TUCKER",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1", When Do Analysts Adjust for Biases in Management Guidance? Effects of Guidance Track Record and Analysts’ Incentives,Version of Record online: 13 MAY 2010 | DOI: 10.1111/j.1911-3846.2010.01006.x,,"HUN-TONG TAN, ROBERT Libby and JAMES E. HUNTON",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Big Five Audits and Accounting Fraud,Version of Record online: 13 MAY 2010 | DOI: 10.1111/j.1911-3846.2010.01007.x,,CLIVE LENNOX and JEFFREY A. PITTMAN,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Analysts’ Use of Nonfinancial Information Disclosures,Version of Record online: 13 MAY 2010 | DOI: 10.1111/j.1911-3846.2010.01008.x,,ANA SIMPSON,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Signaling Firm Performance Through Financial Statement Presentation: An Analysis Using Special Items,Version of Record online: 13 MAY 2010 | DOI: 10.1111/j.1911-3846.2010.01009.x,,EDWARD J. RIEDL and SURAJ SRINIVASAN,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 1",Ad Hoc Reviewers 2009 / Réviseurs ,,,Version of Record online: 13 MAY 2010 | DOI: 10.1111/j.1911-3846.2010.01024.x,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Abstracts/Résumés,,,Version of Record online: 23 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023.x,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Credit Ratings and Taxes: The Effect of Book–Tax Differences on Ratings Changes,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_1.x,,"BENJAMIN C. AYERS, STACIE KELLEY LAPLANTE and SEAN T. MCGUIRE",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Accounting Conservatism and the Temporal Trends in Current Earnings’ Ability to Predict Future Cash Flows versus Future Earnings: Evidence on the Trade-off between Relevance and Reliability,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_2.x,,"SATI P. BANDYOPADHYAY, CHANGLING CHEN, ALAN G. HUANG and RANJINI JHA",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Credit Ratings and Taxes: The Effect of Book–Tax Differences on Ratings Changes,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01011.x,,"BENJAMIN C. AYERS, STACIE KELLEY LAPLANTE and SEAN T. MCGUIRE",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Equity Valuation Effects of the Pension Protection Act of 2006,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_3.x,,"JOHN L. CAMPBELL, DAN S. DHALIWAL and WILLIAM C. SCHWARTZ, Jr",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Discussion of “Credit Ratings and Taxes: The Effect of Book–Tax Differences on Ratings Changes”,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01012.x,,RYAN WILSON,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",An Analytical Model for External Auditor Evaluation of the Internal Audit Function Using Belief Functions,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_4.x,,"VIKRAM DESAI, ROBIN W. ROBERTS and RAJENDRA SRIVASTAVA",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Accounting Conservatism and the Temporal Trends in Current Earnings’ Ability to Predict Future Cash Flows versus Future Earnings: Evidence on the Trade-off between Relevance and Reliability,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01013.x,,"SATI P. BANDYOPADHYAY, CHANGLING CHEN, ALAN G. HUANG and RANJINI JHA",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Accuracy of Relative Weights on Multiple Leading Performance Measures: Effects on Managerial Performance and Knowledge,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_5.x,,KHIM KELLY,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Discussion of “Accounting Conservatism and the Temporal Trends in Current Earnings’ Ability to Predict Future Cash Flows versus Future Earnings: Evidence on the Trade-off between Relevance and Reliability”,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01014.x,,EDWARD J. RIEDL,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",The Effect of Short Selling on Market Reactions to Earnings Announcements,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_6.x,,"DENNIS J. LASSER, XUE WANG and YAN ZHANG",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Equity Valuation Effects of the Pension Protection Act of 2006,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01015.x,,"JOHN L. CAMPBELL, DAN S. DHALIWAL and WILLIAM C. SCHWARTZ JR.",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",The Economic Value of Auditing and Its Effectiveness in Public School Operations,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_7.x,,YOSHIE SAITO and CHRISTOPHER S. MCINTOSH,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",An Analytical Model for External Auditor Evaluation of the Internal Audit Function Using Belief Functions,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01016.x,,"VIKRAM DESAI, ROBIN W. ROBERTS and RAJENDRA SRIVASTAVA",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",The World Has Changed—Have Analytical Procedure Practices?,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_8.x,,GREG TROMPETER and ARNOLD WRIGHT,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Accuracy of Relative Weights on Multiple Leading Performance Measures: Effects on Managerial Performance and Knowledge,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01017.x,,KHIM KELLY,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Évaluation du crédit et fiscalité : l’incidence des écarts entre résultat comptable et résultat fiscal sur la variation des notations,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_9.x,,"BENJAMIN C. AYERS, STACIE KELLEY LAPLANTE and SEAN T. MCGUIRE",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",The Effect of Short Selling on Market Reactions to Earnings Announcements,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01018.x,,"DENNIS J. LASSER, XUE WANG and YAN ZHANG",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Prudence comptable et évolution temporelle des propriétés prévisionnelles des résultats de l’exercice en ce qui a traitaux flux de trésorerie futurs et aux résultats futurs: constatations relatives au compromis pertinence-fiabilité,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_10.x,,"SATI P. BANDYOPADHYAY, CHANGLING CHEN, ALAN G. HUANG and RANJINI JHA",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",The Economic Value of Auditing and Its Effectiveness in Public School Operations,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01019.x,,YOSHIE SAITO and CHRISTOPHER S. MCINTOSH,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Répercussions de la ,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_11.x,,"JOHN L. CAMPBELL, DAN S. DHALIWAL and WILLIAM C. SCHWARTZ, Jr",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",The World Has Changed—Have Analytical Procedure Practices?,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01021.x,,GREG TROMPETER and ARNOLD WRIGHT,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2","Un modèle analytique d’évaluation de l’audit interne faisant appel aux fonctions de croyance, à l’usage de l’auditeur externe",Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_12.x,,"VIKRAM DESAI, ROBIN W. ROBERTS and RAJENDRA SRIVASTAVA",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Discussion of “The World Has Changed—Have Analytical Procedure Practices?”,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01022.x,,VAUGHAN S. RADCLIFFE,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Exactitude des coefficients de pondération de multiples indicateurs avancés de rendement : incidence sur le rendement et les connaissances des gestionnaires,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_13.x,,KHIM KELLY,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",L’incidence de la vente à découvert sur les réactions du marchéà la publication des résultats,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_14.x,,"DENNIS J. LASSER, XUE WANG and YAN ZHANG",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",La valeur économique de l’audit et son efficacité dans le fonctionnement de l’école publique,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_15.x,,YOSHIE SAITO and CHRISTOPHER S. MCINTOSH,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 2",Le monde a changé—peut-on en dire autant des méthodes utilisées dans la mise en œuvre des procédures analytiques?,Version of Record online: 8 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01023_16.x,,GREG TROMPETER and ARNOLD WRIGHT,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 3",Abstracts/Résumés,,,Version of Record online: 13 SEP 2010 | DOI: 10.1111/j.1911-3846.2010.01033.x,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 3",Is Analyst Earnings Forecast Ability Only Firm Specific?,Version of Record online: 23 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01025.x,,LAWRENCE D. BROWN and EMAD MOHAMMAD,,,,,,,Contemporary Accounting Research
"Volume 27,Issue 3",Corporate Governance in the Post-Sarbanes-Oxley Era: Auditors’ Experiences,Version of Record online: 16 JUL 2010 | DOI: 10.1111/j.1911-3846.2010.01026.x,,"JEFFREY COHEN, GANESH KRISHNAMOORTHY and ARNIE WRIGHT",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 3",The Association Between Accruals Quality and the Characteristics of Accounting Experts and Mix of Expertise on Audit Committees,Version of Record online: 4 AUG 2010 | DOI: 10.1111/j.1911-3846.2010.01027.x,,"DAN DHALIWAL, VIC NAIKER and FARSHID NAVISSI",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 3",Price Divergence from Fundamental Value and the Value Relevance of Accounting Information,Version of Record online: 12 AUG 2010 | DOI: 10.1111/j.1911-3846.2010.01028.x,,"SIMON YU KIT FUNG, LIXIN (NANCY) SU and XINDONG (KEVIN) ZHU",,,,,,,Contemporary Accounting Research
"Volume 27,Issue 3",The Relation Between Earnings Management Using Real Activities Manipulation and Future Performance: Evidence from Meeting Earnings Benchmarks,Version of Record online: 23 AUG 2010 | DOI: 10.1111/j.1911-3846.2010.01029.x,,KATHERINE A. GUNNY,,,,,,,Contemporary Accounting Research
